ID_Word	ID_Synset	Synset
66417	None	None	# amblar
56901	None	None	# amblar
57715	None	None	# amblar
57748	None	None	# amblar
58184	None	None	# amblar
58784	None	None	# amblar
59595	None	None	# amblar
60583	None	None	# amblar
64591	None	None	# amblar
65710	None	None	# amblar
67295	None	None	# amblar
67366	None	None	# amblar
62455	47422	amusing.s.01	# ameno
68546	50512	american.a.02	# americano
61597	None	None	# 
61598	47005	companion.n.01	# amigo
61703	47057	companion.n.01	# amigo
62234	47318	companion.n.01	# amigo
68601	50542	companion.n.01	# amigo
57273	44859	acquaintance.n.03	# amistad
58447	None	None	# 
54488	43509	affection.n.01	# amor
58425	45438	affection.n.01	# amor
