ID_Word	ID_Synset	Synset
45569	None	None	# de
45610	None	None	# de
45615	None	None	# de
45632	None	None	# de
45643	None	None	# de
45655	None	None	# de
45723	None	None	# de
45806	None	None	# de
45857	None	None	# de
45873	None	None	# de
45911	None	None	# de
45928	None	None	# de
45931	None	None	# de
45946	None	None	# de
45989	None	None	# de
46003	None	None	# de
46076	None	None	# de
46094	None	None	# de
46114	None	None	# de
46187	None	None	# de
46200	None	None	# de
46230	None	None	# de
46288	None	None	# de
46298	None	None	# de
46344	None	None	# de
46430	None	None	# de
46449	None	None	# de
46497	None	None	# de
46508	None	None	# de
46527	None	None	# de
46572	None	None	# de
46623	None	None	# de
46626	None	None	# de
46629	None	None	# de
46672	None	None	# de
46797	None	None	# de
46828	None	None	# de
46850	None	None	# de
46878	None	None	# de
46936	None	None	# de
46948	None	None	# de
46989	None	None	# de
47009	None	None	# de
47014	None	None	# de
47046	None	None	# de
47071	None	None	# de
47077	None	None	# de
47148	None	None	# de
47231	None	None	# de
47258	None	None	# de
47261	None	None	# de
47292	None	None	# de
47303	None	None	# de
47349	None	None	# de
47445	None	None	# de
47636	None	None	# de
47653	None	None	# de
47688	None	None	# de
47699	None	None	# de
47803	None	None	# de
47888	None	None	# de
47890	None	None	# de
47906	None	None	# de
47918	None	None	# de
47942	None	None	# de
47958	None	None	# de
47975	None	None	# de
48012	None	None	# de
48040	None	None	# de
48073	None	None	# de
48079	None	None	# de
48089	None	None	# de
48092	None	None	# de
48103	None	None	# de
48108	None	None	# de
48125	None	None	# de
48128	None	None	# de
48132	None	None	# de
48179	None	None	# de
48219	None	None	# de
48239	None	None	# de
48314	None	None	# de
48353	None	None	# de
48358	None	None	# de
48361	None	None	# de
48410	None	None	# de
48417	None	None	# de
48436	None	None	# de
45327	39077	owe.v.01	# debe
47234	39996	owe.v.01	# debe
45245	39035	owe.v.01	# deber
45648	39236	owe.v.01	# deber
44291	None	None	# 
44747	None	None	# 
44767	None	None	# 
44944	None	None	# 
45369	None	None	# 
45415	None	None	# 
46558	None	None	# 
45802	39307	talk.v.02	# decir
47052	None	None	# 
47400	None	None	# 
46757	39778	give.v.10	# dedicar
44552	38689	permanently.r.01	# 
45323	39074	permanently.r.01	# 
45001	38911	put.v.01	# dejar
44246	None	None	# de+el
44426	None	None	# de+el
44537	None	None	# de+el
44634	None	None	# de+el
44668	None	None	# de+el
44847	None	None	# de+el
44926	None	None	# de+el
45014	None	None	# de+el
45074	None	None	# de+el
45279	None	None	# de+el
45602	None	None	# de+el
45613	None	None	# de+el
45777	None	None	# de+el
