ID_Word	ID_Synset	Synset
40819	36928	demonic.s.01	# infernal
40079	36600	inform.v.01	# informar
40508	36793	inform.v.01	# informar
40611	36841	facility.n.01	# instalación
40781	36913	facility.n.01	# instalación
40822	36930	instrumental.a.01	# instrumental
40039	36580	disrespectful.a.01	# irrespetuoso
40524	36797	head.n.04	# jefe
40498	36790	july.n.01	# julio
39949	None	None	# el
39965	None	None	# el
39970	None	None	# el
40014	None	None	# el
40021	None	None	# el
40031	None	None	# el
40050	None	None	# el
40097	None	None	# el
40122	None	None	# el
40128	None	None	# el
40186	None	None	# el
40204	None	None	# el
40222	None	None	# el
40229	None	None	# el
40232	None	None	# el
40243	None	None	# el
40245	None	None	# el
40258	None	None	# el
40283	None	None	# el
40315	None	None	# el
40341	None	None	# el
40352	None	None	# el
40360	None	None	# el
40363	None	None	# el
40370	None	None	# el
40443	None	None	# el
40479	None	None	# el
40486	None	None	# el
40529	None	None	# el
40548	None	None	# el
40560	None	None	# el
40566	None	None	# el
40580	None	None	# el
40660	None	None	# el
40663	None	None	# el
40697	None	None	# el
40775	None	None	# el
40777	None	None	# el
40833	None	None	# el
40861	None	None	# el
40057	None	None	# el
40085	None	None	# el
40104	None	None	# el
40133	None	None	# el
40215	None	None	# el
40322	None	None	# el
40349	None	None	# el
40392	None	None	# el
40429	None	None	# el
40458	None	None	# el
40464	None	None	# el
40610	None	None	# el
40700	None	None	# el
40722	None	None	# el
40780	None	None	# el
40790	None	None	# el
40028	None	None	# le
40441	None	None	# le
40812	None	None	# le
40325	None	None	# le
39986	None	None	# 
40433	36765	name.v.01	# llamar
40493	36788	name.v.01	# llamar
40785	36915	name.v.01	# llamar
40380	None	None	# el
40492	None	None	# el
40558	None	None	# el
40025	None	None	# 
40024	None	None	# el
40423	None	None	# el
40502	None	None	# el
40537	None	None	# el
40626	None	None	# el
40650	None	None	# el
40654	None	None	# el
40736	None	None	# el
40016	None	None	# 
40388	36746	then.r.01	# luego
40432	36764	then.r.01	# luego
40450	36771	then.r.01	# luego
40657	36860	bad.a.01	# mal
40831	36934	bad.a.01	# mal
40287	36701	bad.a.01	# malo
40086	36603	baggage.n.01	# maleta
40105	36612	baggage.n.01	# maleta
39958	36546	manner.n.01	# manera
39964	36550	manner.n.01	# manera
39974	36555	manner.n.01	# manera
40140	36626	manner.n.01	# manera
40862	36949	manner.n.01	# manera
40181	36645	express.v.01	# manifestar
40194	None	None	# 
40787	36916	march.n.01	# marzo
40045	None	None	# mas
40451	None	None	# mas
39936	None	None	# me
40507	None	None	# me
40158	36634	better.a.01	# mejor
40161	36636	better.a.01	# mejor
40265	36686	better.r.01	# mejor
40740	36897	better.a.01	# mejor
40134	36623	dining_table.n.01	# mesa
40583	None	None	# mi
40681	None	None	# mi
40368	36737	while.n.01	# minuto
40374	36739	while.n.01	# minuto
40359	36733	mojarra.n.01	# mojarra
40546	36806	while.n.01	# momento
40744	36899	while.n.01	# momento
40115	36616	a_lot.r.01	# 
40807	None	None	# mucho
40793	36918	set_to_music.v.01	# musicar
40800	36919	set_to_music.v.01	# musicar
40821	36929	set_to_music.v.01	# musicar
40184	36646	well.r.07	# muy
40200	36651	well.r.07	# muy
40217	36660	well.r.07	# muy
40224	36663	well.r.07	# muy
40291	36704	well.r.07	# muy
40468	36776	well.r.07	# muy
40473	36779	well.r.07	# muy
40481	36783	well.r.07	# muy
40726	36891	well.r.07	# muy
40770	36907	well.r.07	# muy
40825	None	None	# 
40630	36850	necessary.a.01	# necesario
40147	36628	necessitate.v.01	# necesitar
40717	None	None	# ni
40335	None	None	# 
40101	36609	not.r.01	# no
40279	36696	not.r.01	# no
40332	36723	not.r.01	# no
40376	36740	not.r.01	# no
40421	36760	not.r.01	# no
40542	36804	not.r.01	# no
40608	36839	not.r.01	# no
40713	36884	not.r.01	# no
40858	36947	not.r.01	# no
